id,generico_id,grupo_insumo_id,created_at,updated_at,deleted_at
375,375,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
376,376,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
377,377,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
378,378,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
379,379,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
380,380,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
381,381,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
382,382,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
383,383,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
384,384,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
385,385,7,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
386,386,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
387,387,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
388,388,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
389,389,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
390,390,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
391,391,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
392,392,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
393,393,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
394,394,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
395,395,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
396,396,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
397,397,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
398,398,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
399,399,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
400,400,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
401,401,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
402,402,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
403,403,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
404,404,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
405,405,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
406,406,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
407,407,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
408,408,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
409,409,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
410,410,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
411,411,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
412,412,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
413,413,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
414,414,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
415,415,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
416,416,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
417,417,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
418,418,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
419,419,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
420,420,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
421,421,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
422,422,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
423,423,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
424,424,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
425,425,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
426,426,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
427,427,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
428,428,8,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
429,429,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
430,430,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
431,431,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
432,432,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
433,433,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
434,434,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
435,435,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
436,436,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
437,437,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
438,438,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
439,439,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
440,440,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
441,441,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
442,442,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
443,443,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
444,444,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
445,445,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
446,446,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
447,447,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
448,448,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
449,449,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
450,450,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
451,451,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
452,452,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
453,453,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
454,454,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
455,455,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
456,456,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
457,457,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
458,458,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
459,459,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
460,460,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
461,461,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
462,462,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
463,463,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
464,464,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
465,465,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
466,466,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
467,467,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
468,468,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
469,469,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
470,470,9,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
471,471,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
472,472,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
473,473,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
474,474,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
475,475,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
476,476,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
477,477,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
478,478,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
479,479,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
480,480,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
481,481,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
482,482,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
483,483,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
484,484,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
485,485,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
486,486,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
487,487,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
488,488,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
489,489,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
490,490,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
491,491,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
492,492,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
493,493,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
494,494,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
495,495,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
496,496,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
497,497,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
498,498,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
499,499,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
500,500,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
501,501,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
502,502,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
503,503,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
504,504,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
505,505,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
506,506,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
507,507,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
508,508,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
509,509,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
510,510,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
511,511,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
512,512,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
513,513,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
514,514,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
515,515,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
516,516,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
517,517,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
518,518,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
519,519,10,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
520,520,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
521,521,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
522,522,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
523,523,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
524,524,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
525,525,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
526,526,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
527,527,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
528,528,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
529,529,11,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
530,530,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
531,531,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
532,532,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
533,533,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
534,534,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
535,535,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
536,536,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
537,537,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
538,538,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
539,539,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
540,540,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
541,541,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
542,542,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
543,543,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
544,544,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
545,545,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
546,546,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
547,547,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
548,548,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
549,549,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
550,550,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
551,551,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
552,552,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
553,553,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
554,554,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
555,555,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
556,556,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
557,557,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
558,558,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
559,559,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
560,560,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
561,561,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
562,562,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
563,563,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
564,564,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
565,565,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
566,566,12,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
567,567,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
568,568,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
569,569,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
570,570,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
571,571,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
572,572,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
573,573,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
574,574,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
575,575,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
576,576,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
577,577,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
578,578,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
579,579,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
580,580,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
581,581,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
582,582,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
583,583,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
584,584,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
585,585,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
586,586,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
587,587,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
588,588,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
589,589,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
590,590,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
591,591,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
592,592,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
593,593,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
594,594,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
595,595,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
596,596,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
597,597,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
598,598,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
599,599,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
600,600,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
601,601,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
602,602,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
603,603,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
604,604,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
605,605,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
606,606,13,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
607,607,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
608,608,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
609,609,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
610,610,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
611,611,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
612,612,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
613,613,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
614,614,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
615,615,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
616,616,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
617,617,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
618,618,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
619,619,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
620,620,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
621,621,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
622,622,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
623,623,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
624,624,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
625,625,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
626,626,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
627,627,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
628,628,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
629,629,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
630,630,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
631,631,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
632,632,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
633,633,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
634,634,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
635,635,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
636,636,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
637,637,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
638,638,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
639,639,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
640,640,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
641,641,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
642,642,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
643,643,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
644,644,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
645,645,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
646,646,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
647,647,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
648,648,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
649,649,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
650,650,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
651,651,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
652,652,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
653,653,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
654,654,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
655,655,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
656,656,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
657,657,14,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
658,658,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
659,659,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
660,660,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
661,661,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
662,662,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
663,663,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
664,664,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
665,665,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
666,666,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
667,667,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
668,668,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
669,669,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
670,670,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
671,671,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
672,672,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
673,673,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
674,674,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
675,675,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
676,676,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
677,677,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
678,678,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
679,679,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
680,680,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
681,681,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
682,682,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
683,683,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
684,684,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
685,685,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
686,686,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
687,687,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
688,688,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
689,689,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
690,690,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
691,691,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
692,692,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
693,693,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
694,694,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
695,695,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
696,696,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
697,697,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
698,698,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
699,699,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
700,700,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
701,701,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
702,702,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
703,703,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
704,704,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
705,705,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
706,706,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
707,707,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
708,708,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
709,709,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
710,710,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
711,711,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
712,712,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
713,713,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
714,714,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
715,715,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
716,716,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
717,717,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
718,718,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
719,719,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
720,720,15,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
721,721,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
722,722,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
723,723,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
724,724,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
725,725,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
726,726,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
727,727,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
728,728,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
729,729,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
730,730,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
731,731,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
732,732,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
733,733,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
734,734,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
735,735,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
736,736,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
737,737,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
738,738,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
739,739,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
740,740,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
741,741,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
742,742,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
743,743,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
744,744,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
745,745,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
746,746,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
747,747,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
748,748,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
749,749,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
750,750,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
751,751,16,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
