"193","LAB0193","1","96.00","75","114","root",NULL,NULL,NULL
"194","LAB0194","1","96.00","75","114","root",NULL,NULL,NULL
"195","LAB0195","1","96.00","75","114","root",NULL,NULL,NULL
"196","LAB0196","1","1.00","2","106","root",NULL,NULL,NULL
"197","LAB0197","1","1.00","5","106","root",NULL,NULL,NULL
"198","LAB0198","1","50.00","75","102","root",NULL,NULL,NULL
"199","LAB0199","1","1.00","5","106","root",NULL,NULL,NULL
"200","LAB0200","1","50.00","79","106","root",NULL,NULL,NULL
"201","LAB0201","1","50.00","79","106","root",NULL,NULL,NULL
"202","LAB0202","1","50.00","79","106","root",NULL,NULL,NULL
"203","LAB0203","1","1.00","1","106","root",NULL,NULL,NULL
"204","LAB0204","1","1.00","1","106","root",NULL,NULL,NULL
"205","LAB0205","1","1.00","1","106","root",NULL,NULL,NULL
"206","LAB0206","1","1.00","1","106","root",NULL,NULL,NULL
"207","LAB0207","1","1.00","1","106","root",NULL,NULL,NULL
"208","LAB0208","1","1.00","1","106","root",NULL,NULL,NULL
"209","LAB0209","1","1.00","1","106","root",NULL,NULL,NULL
"210","LAB0210","1","50.00","76","102","root",NULL,NULL,NULL
"211","LAB0211","1","50.00","76","102","root",NULL,NULL,NULL
"212","LAB0212","1","48.00","76","102","root",NULL,NULL,NULL
"213","LAB0213","1","50.00","79","102","root",NULL,NULL,NULL
"214","LAB0214","1","50.00","72","106","root",NULL,NULL,NULL
"215","LAB0215","1","50.00","72","106","root",NULL,NULL,NULL
"216","LAB0216","1","1.00","75","97","root",NULL,NULL,NULL
"217","LAB0217","1","1.00","75","97","root",NULL,NULL,NULL
"218","LAB0218","1","1.00","75","97","root",NULL,NULL,NULL
"219","LAB0219","1","50.00","76","102","root",NULL,NULL,NULL
"220","LAB0220","1","50.00","76","102","root",NULL,NULL,NULL
"221","LAB0221","1","50.00","72","106","root",NULL,NULL,NULL
"222","LAB0222","1","10.00","75","102","root",NULL,NULL,NULL
"223","LAB0223","1","15.00","72","106","root",NULL,NULL,NULL
"224","LAB0224","1","50.00","72","106","root",NULL,NULL,NULL
"225","LAB0225","1","5.00","1","98","root",NULL,NULL,NULL
"226","LAB0226","1","1.00","1","114","root",NULL,NULL,NULL
"227","LAB0227","1","1.00","1","97","root",NULL,NULL,NULL
"228","LAB0228","1","1.00","1","114","root",NULL,NULL,NULL
"229","LAB0229","1","1.00","1","114","root",NULL,NULL,NULL
"230","LAB0230","1","1.00","75","97","root",NULL,NULL,NULL
"231","LAB0231","1","1.00","1","97","root",NULL,NULL,NULL
"232","LAB0232","1","1.00","1","97","root",NULL,NULL,NULL
"233","LAB0233","1","1.00","1","97","root",NULL,NULL,NULL
"234","LAB0234","1","1.00","1","97","root",NULL,NULL,NULL
"235","LAB0235","1","1.00","2","106","root",NULL,NULL,NULL
"236","LAB0236","1","50.00","76","102","root",NULL,NULL,NULL
"237","LAB0237","1","12.00","52","102","root",NULL,NULL,NULL
"238","LAB0238","1","6.00","52","102","root",NULL,NULL,NULL
"239","LAB0239","1","6.00","78","102","root",NULL,NULL,NULL
"240","LAB0240","1","3.00","78","102","root",NULL,NULL,NULL
"241","LAB0241","1","1.00","1","102","root",NULL,NULL,NULL
"242","LAB0242","1","96.00","75","102","root",NULL,NULL,NULL
"243","LAB0243","1","96.00","75","102","root",NULL,NULL,NULL
"244","LAB0244","1","96.00","75","102","root",NULL,NULL,NULL
"245","LAB0245","1","96.00","75","102","root",NULL,NULL,NULL
"246","LAB0246","1","96.00","75","102","root",NULL,NULL,NULL
"247","LAB0247","1","96.00","75","102","root",NULL,NULL,NULL
"248","LAB0248","1","1.00","2","106","root",NULL,NULL,NULL
"249","LAB0249","1","1.00","1","102","root",NULL,NULL,NULL
"250","LAB0250","1","96.00","75","114","root",NULL,NULL,NULL
"251","LAB0251","1","1.00","2","106","root",NULL,NULL,NULL
"252","LAB0252","1","1.00","5","106","root",NULL,NULL,NULL
"253","LAB0253","1","1.00","5","106","root",NULL,NULL,NULL
"254","LAB0254","1","1.00","5","106","root",NULL,NULL,NULL
"255","LAB0255","1","1.00","5","106","root",NULL,NULL,NULL
"256","LAB0256","1","1.00","5","106","root",NULL,NULL,NULL
"257","LAB0257","1","1.00","5","106","root",NULL,NULL,NULL
"258","LAB0258","1","1.00","5","106","root",NULL,NULL,NULL
"259","LAB0259","1","1.00","5","106","root",NULL,NULL,NULL
"260","LAB0260","1","1.00","5","106","root",NULL,NULL,NULL
"261","LAB0261","1","1.00","5","106","root",NULL,NULL,NULL
"262","LAB0262","1","4.00","78","102","root",NULL,NULL,NULL
"263","LAB0263","1","25.00","78","102","root",NULL,NULL,NULL
"264","LAB0264","1","1.00","4","115","root",NULL,NULL,NULL
"265","LAB0265","1","1.00","4","106","root",NULL,NULL,NULL
"266","LAB0266","1","1.00","2","106","root",NULL,NULL,NULL
"267","LAB0267","1","1.00","4","115","root",NULL,NULL,NULL
"268","LAB0268","1","1.00","2","106","root",NULL,NULL,NULL
"269","LAB0269","1","1.00","2","106","root",NULL,NULL,NULL
"270","LAB0270","1","1.00","4","115","root",NULL,NULL,NULL
"271","LAB0271","1","1.00","4","106","root",NULL,NULL,NULL
"272","LAB0272","1","1.00","1","104","root",NULL,NULL,NULL
"273","LAB0273","1","96.00","75","104","root",NULL,NULL,NULL
"274","LAB0274","1","96.00","75","104","root",NULL,NULL,NULL
"275","LAB0275","1","96.00","75","104","root",NULL,NULL,NULL
"276","LAB0276","1","96.00","75","104","root",NULL,NULL,NULL
"277","LAB0277","1","96.00","75","104","root",NULL,NULL,NULL
"278","LAB0278","1","96.00","75","104","root",NULL,NULL,NULL
"279","LAB0279","1","1.00","1","114","root",NULL,NULL,NULL
"280","LAB0280","1","1.00","4","107","root",NULL,NULL,NULL
"281","LAB0281","1","100.00","1","102","root",NULL,NULL,NULL
"282","LAB0282","1","100.00","1","102","root",NULL,NULL,NULL
"283","LAB0283","1","100.00","1","102","root",NULL,NULL,NULL
"284","LAB0284","1","200.00","1","102","root",NULL,NULL,NULL
"285","LAB0285","1","96.00","75","114","root",NULL,NULL,NULL
"286","LAB0286","1","96.00","75","114","root",NULL,NULL,NULL
"287","LAB0287","1","18.00","75","114","root",NULL,NULL,NULL
"288","LAB0288","1","96.00","75","114","root",NULL,NULL,NULL
"289","LAB0289","1","240.00","77","102","root",NULL,NULL,NULL
"290","LAB0290","1","20.00","75","102","root",NULL,NULL,NULL
"291","LAB0291","2","1.00","4","106","root",NULL,NULL,NULL
"292","LAB0292","2","48.00","1","102","root",NULL,NULL,NULL
"293","LAB0293","2","1.00","4","106","root",NULL,NULL,NULL
"294","LAB0294","2","100.00","39","102","root",NULL,NULL,NULL
"295","LAB0295","2","750.00","1","98","root",NULL,NULL,NULL
"296","LAB0296","2","1.00","1","97","root",NULL,NULL,NULL
"297","LAB0297","2","1.00","1","97","root",NULL,NULL,NULL
"298","LAB0298","2","1.00","1","97","root",NULL,NULL,NULL
"299","LAB0299","2","100.00","27","102","root",NULL,NULL,NULL
"300","LAB0300","2","100.00","27","102","root",NULL,NULL,NULL
"301","LAB0301","2","1.00","1","106","root",NULL,NULL,NULL
"302","LAB0302","2","10.00","1","109","root",NULL,NULL,NULL
"303","LAB0303","2","1.00","1","97","root",NULL,NULL,NULL
"304","LAB0304","2","1.00","1","97","root",NULL,NULL,NULL
"305","LAB0305","2","1.00","1","97","root",NULL,NULL,NULL
"306","LAB0306","2","1.00","1","97","root",NULL,NULL,NULL
"307","LAB0307","2","100.00","1","102","root",NULL,NULL,NULL
"308","LAB0308","2","50.00","1","102","root",NULL,NULL,NULL
"309","LAB0309","2","1.00","4","107","root",NULL,NULL,NULL
"310","LAB0310","2","1.00","1","106","root",NULL,NULL,NULL
"311","LAB0311","2","1.00","1","97","root",NULL,NULL,NULL
"312","LAB0312","2","1.00","1","97","root",NULL,NULL,NULL
"313","LAB0313","2","1.00","1","97","root",NULL,NULL,NULL
"314","LAB0314","2","1.00","1","97","root",NULL,NULL,NULL
"315","LAB0315","2","1.00","1","97","root",NULL,NULL,NULL
"316","LAB0316","2","1.00","4","97","root",NULL,NULL,NULL
"317","LAB0317","2","1.00","1","97","root",NULL,NULL,NULL
"318","LAB0318","2","1.00","1","97","root",NULL,NULL,NULL
"319","LAB0319","2","1.00","1","97","root",NULL,NULL,NULL
"320","LAB0320","2","1.00","1","114","root",NULL,NULL,NULL
"321","LAB0321","2","10.00","1","98","root",NULL,NULL,NULL
"322","LAB0322","2","1.00","1","97","root",NULL,NULL,NULL
"323","LAB0323","2","1.00","1","97","root",NULL,NULL,NULL
"324","LAB0324","2","1.00","1","97","root",NULL,NULL,NULL
"325","LAB0325","2","1.00","1","97","root",NULL,NULL,NULL
"326","LAB0326","2","1.00","1","97","root",NULL,NULL,NULL
"327","LAB0327","2","1.00","1","97","root",NULL,NULL,NULL
"328","LAB0328","2","1.00","1","97","root",NULL,NULL,NULL
"329","LAB0329","2","1.00","1","97","root",NULL,NULL,NULL
